load_workers,policy,runs,decode_tok_s_mean,decode_tok_s_stdev,generation_decode_ms_mean,speedup_vs_same_load_baseline
4,alternate_0.75,3,34.30356666666666,0.08803387605537934,29.151600000000002,1.1937613027233256
4,baseline,3,28.735699999999998,1.0048718176961675,34.8285,1.0
