task,policy_id,source,prune_fraction,ppl,acc,num_pruned_modules,plan_json
resnet50,11,real,0.0279166551647121,,0.5,10,"{""resnet.embedder.embedder.convolution"": 0.5619732569193262, ""resnet.encoder.stages.0.layers.0.shortcut.convolution"": 0.7030609536980605, ""resnet.encoder.stages.1.layers.2.layer.1.convolution"": 0.7896347519210207, ""resnet.encoder.stages.2.layers.1.layer.0.convolution"": 0.7630462546281611, ""resnet.encoder.stages.2.layers.1.layer.2.convolution"": 0.8625606422651588, ""resnet.encoder.stages.2.layers.3.layer.0.convolution"": 0.844315952432826, ""resnet.encoder.stages.2.layers.4.layer.0.convolution"": 0.5128883576976577, ""resnet.encoder.stages.2.layers.4.layer.1.convolution"": 0.7606590829386488, ""resnet.encoder.stages.2.layers.4.layer.2.convolution"": 0.7121108758482797, ""resnet.encoder.stages.2.layers.5.layer.1.convolution"": 0.6681992306207527}"
resnet50,12,synthetic,0.0800962650853361,,0.0,10,"{""resnet.encoder.stages.0.layers.0.layer.0.convolution"": 0.6525149417073646, ""resnet.encoder.stages.0.layers.0.layer.1.convolution"": 0.5809794876411916, ""resnet.encoder.stages.0.layers.1.layer.1.convolution"": 0.542047806773038, ""resnet.encoder.stages.2.layers.0.layer.0.convolution"": 0.6876324186070298, ""resnet.encoder.stages.2.layers.0.layer.2.convolution"": 0.5437135338547758, ""resnet.encoder.stages.2.layers.4.layer.0.convolution"": 0.6056470412771524, ""resnet.encoder.stages.2.layers.4.layer.1.convolution"": 0.6930481516672918, ""resnet.encoder.stages.2.layers.5.layer.2.convolution"": 0.7847490819693668, ""resnet.encoder.stages.3.layers.2.layer.0.convolution"": 0.7225140116770604, ""resnet.encoder.stages.3.layers.2.layer.1.convolution"": 0.48158355919430507}"
resnet50,12,real,0.0800962650853361,,0.75,10,"{""resnet.encoder.stages.0.layers.0.layer.0.convolution"": 0.6525149417073646, ""resnet.encoder.stages.0.layers.0.layer.1.convolution"": 0.5809794876411916, ""resnet.encoder.stages.0.layers.1.layer.1.convolution"": 0.542047806773038, ""resnet.encoder.stages.2.layers.0.layer.0.convolution"": 0.6876324186070298, ""resnet.encoder.stages.2.layers.0.layer.2.convolution"": 0.5437135338547758, ""resnet.encoder.stages.2.layers.4.layer.0.convolution"": 0.6056470412771524, ""resnet.encoder.stages.2.layers.4.layer.1.convolution"": 0.6930481516672918, ""resnet.encoder.stages.2.layers.5.layer.2.convolution"": 0.7847490819693668, ""resnet.encoder.stages.3.layers.2.layer.0.convolution"": 0.7225140116770604, ""resnet.encoder.stages.3.layers.2.layer.1.convolution"": 0.48158355919430507}"
resnet50,13,synthetic,0.0456548256136397,,0.0,10,"{""resnet.embedder.embedder.convolution"": 0.857169721431128, ""resnet.encoder.stages.0.layers.2.layer.2.convolution"": 0.5680521481604874, ""resnet.encoder.stages.1.layers.0.layer.0.convolution"": 0.6699921148345873, ""resnet.encoder.stages.1.layers.1.layer.1.convolution"": 0.49777859945984193, ""resnet.encoder.stages.2.layers.1.layer.2.convolution"": 0.8411611290590526, ""resnet.encoder.stages.2.layers.2.layer.0.convolution"": 0.522642457070556, ""resnet.encoder.stages.2.layers.5.layer.1.convolution"": 0.5696247229625657, ""resnet.encoder.stages.2.layers.5.layer.2.convolution"": 0.808582945771126, ""resnet.encoder.stages.3.layers.0.layer.2.convolution"": 0.8359741310558876, ""resnet.encoder.stages.3.layers.1.layer.0.convolution"": 0.5861288707458489}"
resnet50,13,real,0.0456548256136397,,0.5,10,"{""resnet.embedder.embedder.convolution"": 0.857169721431128, ""resnet.encoder.stages.0.layers.2.layer.2.convolution"": 0.5680521481604874, ""resnet.encoder.stages.1.layers.0.layer.0.convolution"": 0.6699921148345873, ""resnet.encoder.stages.1.layers.1.layer.1.convolution"": 0.49777859945984193, ""resnet.encoder.stages.2.layers.1.layer.2.convolution"": 0.8411611290590526, ""resnet.encoder.stages.2.layers.2.layer.0.convolution"": 0.522642457070556, ""resnet.encoder.stages.2.layers.5.layer.1.convolution"": 0.5696247229625657, ""resnet.encoder.stages.2.layers.5.layer.2.convolution"": 0.808582945771126, ""resnet.encoder.stages.3.layers.0.layer.2.convolution"": 0.8359741310558876, ""resnet.encoder.stages.3.layers.1.layer.0.convolution"": 0.5861288707458489}"
resnet50,14,synthetic,0.0623916202196831,,0.0,10,"{""resnet.encoder.stages.0.layers.0.layer.0.convolution"": 0.8415475966463031, ""resnet.encoder.stages.0.layers.1.layer.1.convolution"": 0.6813819340234722, ""resnet.encoder.stages.1.layers.0.layer.1.convolution"": 0.6089244681918867, ""resnet.encoder.stages.1.layers.0.layer.2.convolution"": 0.6005831216889509, ""resnet.encoder.stages.1.layers.1.layer.1.convolution"": 0.453069403559007, ""resnet.encoder.stages.1.layers.2.layer.2.convolution"": 0.6080476286854448, ""resnet.encoder.stages.2.layers.4.layer.0.convolution"": 0.7745586337300985, ""resnet.encoder.stages.2.layers.4.layer.1.convolution"": 0.47635455557675144, ""resnet.encoder.stages.3.layers.0.shortcut.convolution"": 0.6968999857543764, ""resnet.encoder.stages.3.layers.1.layer.1.convolution"": 0.8350877595708234}"
resnet50,14,real,0.0623916202196831,,0.75,10,"{""resnet.encoder.stages.0.layers.0.layer.0.convolution"": 0.8415475966463031, ""resnet.encoder.stages.0.layers.1.layer.1.convolution"": 0.6813819340234722, ""resnet.encoder.stages.1.layers.0.layer.1.convolution"": 0.6089244681918867, ""resnet.encoder.stages.1.layers.0.layer.2.convolution"": 0.6005831216889509, ""resnet.encoder.stages.1.layers.1.layer.1.convolution"": 0.453069403559007, ""resnet.encoder.stages.1.layers.2.layer.2.convolution"": 0.6080476286854448, ""resnet.encoder.stages.2.layers.4.layer.0.convolution"": 0.7745586337300985, ""resnet.encoder.stages.2.layers.4.layer.1.convolution"": 0.47635455557675144, ""resnet.encoder.stages.3.layers.0.shortcut.convolution"": 0.6968999857543764, ""resnet.encoder.stages.3.layers.1.layer.1.convolution"": 0.8350877595708234}"
resnet50,15,synthetic,0.0886963810250374,,0.75,10,"{""resnet.encoder.stages.1.layers.0.layer.1.convolution"": 0.5941299714171675, ""resnet.encoder.stages.1.layers.2.layer.1.convolution"": 0.5347662995825053, ""resnet.encoder.stages.2.layers.0.layer.1.convolution"": 0.5517000783654562, ""resnet.encoder.stages.2.layers.2.layer.0.convolution"": 0.602216700587866, ""resnet.encoder.stages.2.layers.2.layer.1.convolution"": 0.8061360036441451, ""resnet.encoder.stages.2.layers.2.layer.2.convolution"": 0.5103061710775318, ""resnet.encoder.stages.2.layers.3.layer.1.convolution"": 0.6069912677027645, ""resnet.encoder.stages.3.layers.0.layer.0.convolution"": 0.5441653871538193, ""resnet.encoder.stages.3.layers.0.layer.1.convolution"": 0.6147889668758367, ""resnet.encoder.stages.3.layers.0.layer.2.convolution"": 0.8545464292735594}"
resnet50,15,real,0.0886963810250374,,0.75,10,"{""resnet.encoder.stages.1.layers.0.layer.1.convolution"": 0.5941299714171675, ""resnet.encoder.stages.1.layers.2.layer.1.convolution"": 0.5347662995825053, ""resnet.encoder.stages.2.layers.0.layer.1.convolution"": 0.5517000783654562, ""resnet.encoder.stages.2.layers.2.layer.0.convolution"": 0.602216700587866, ""resnet.encoder.stages.2.layers.2.layer.1.convolution"": 0.8061360036441451, ""resnet.encoder.stages.2.layers.2.layer.2.convolution"": 0.5103061710775318, ""resnet.encoder.stages.2.layers.3.layer.1.convolution"": 0.6069912677027645, ""resnet.encoder.stages.3.layers.0.layer.0.convolution"": 0.5441653871538193, ""resnet.encoder.stages.3.layers.0.layer.1.convolution"": 0.6147889668758367, ""resnet.encoder.stages.3.layers.0.layer.2.convolution"": 0.8545464292735594}"
resnet50,16,synthetic,0.0505115651106822,,0.125,10,"{""classifier.1"": 0.7222767816297386, ""resnet.encoder.stages.1.layers.0.layer.1.convolution"": 0.5467658532804709, ""resnet.encoder.stages.1.layers.0.layer.2.convolution"": 0.5326034531635981, ""resnet.encoder.stages.1.layers.2.layer.0.convolution"": 0.7840231730838543, ""resnet.encoder.stages.2.layers.0.layer.0.convolution"": 0.6403354277251356, ""resnet.encoder.stages.2.layers.1.layer.2.convolution"": 0.8887532925371555, ""resnet.encoder.stages.2.layers.2.layer.1.convolution"": 0.6839708918370343, ""resnet.encoder.stages.2.layers.4.layer.2.convolution"": 0.4596925903696143, ""resnet.encoder.stages.2.layers.5.layer.1.convolution"": 0.8598887832424613, ""resnet.encoder.stages.3.layers.0.layer.0.convolution"": 0.7557144039634813}"
resnet50,16,real,0.0505115651106822,,0.375,10,"{""classifier.1"": 0.7222767816297386, ""resnet.encoder.stages.1.layers.0.layer.1.convolution"": 0.5467658532804709, ""resnet.encoder.stages.1.layers.0.layer.2.convolution"": 0.5326034531635981, ""resnet.encoder.stages.1.layers.2.layer.0.convolution"": 0.7840231730838543, ""resnet.encoder.stages.2.layers.0.layer.0.convolution"": 0.6403354277251356, ""resnet.encoder.stages.2.layers.1.layer.2.convolution"": 0.8887532925371555, ""resnet.encoder.stages.2.layers.2.layer.1.convolution"": 0.6839708918370343, ""resnet.encoder.stages.2.layers.4.layer.2.convolution"": 0.4596925903696143, ""resnet.encoder.stages.2.layers.5.layer.1.convolution"": 0.8598887832424613, ""resnet.encoder.stages.3.layers.0.layer.0.convolution"": 0.7557144039634813}"
resnet50,17,synthetic,0.0673428979404391,,0.0,10,"{""resnet.encoder.stages.0.layers.2.layer.1.convolution"": 0.5149495470972566, ""resnet.encoder.stages.1.layers.0.layer.0.convolution"": 0.6377103352457443, ""resnet.encoder.stages.1.layers.1.layer.0.convolution"": 0.45909001710769126, ""resnet.encoder.stages.1.layers.1.layer.1.convolution"": 0.6507169972574307, ""resnet.encoder.stages.2.layers.1.layer.1.convolution"": 0.8125650397575626, ""resnet.encoder.stages.2.layers.1.layer.2.convolution"": 0.6429203356791269, ""resnet.encoder.stages.2.layers.5.layer.0.convolution"": 0.7583101680041988, ""resnet.encoder.stages.3.layers.2.layer.0.convolution"": 0.67856395134427, ""resnet.encoder.stages.3.layers.2.layer.1.convolution"": 0.7707543427686163, ""resnet.encoder.stages.3.layers.2.layer.2.convolution"": 0.5574359216156964}"
resnet50,17,real,0.0673428979404391,,0.875,10,"{""resnet.encoder.stages.0.layers.2.layer.1.convolution"": 0.5149495470972566, ""resnet.encoder.stages.1.layers.0.layer.0.convolution"": 0.6377103352457443, ""resnet.encoder.stages.1.layers.1.layer.0.convolution"": 0.45909001710769126, ""resnet.encoder.stages.1.layers.1.layer.1.convolution"": 0.6507169972574307, ""resnet.encoder.stages.2.layers.1.layer.1.convolution"": 0.8125650397575626, ""resnet.encoder.stages.2.layers.1.layer.2.convolution"": 0.6429203356791269, ""resnet.encoder.stages.2.layers.5.layer.0.convolution"": 0.7583101680041988, ""resnet.encoder.stages.3.layers.2.layer.0.convolution"": 0.67856395134427, ""resnet.encoder.stages.3.layers.2.layer.1.convolution"": 0.7707543427686163, ""resnet.encoder.stages.3.layers.2.layer.2.convolution"": 0.5574359216156964}"
resnet50,18,synthetic,0.0917303874945731,,0.0,10,"{""resnet.encoder.stages.0.layers.0.layer.1.convolution"": 0.8867248992741934, ""resnet.encoder.stages.0.layers.1.layer.1.convolution"": 0.7694143657364738, ""resnet.encoder.stages.1.layers.0.layer.0.convolution"": 0.8392842912687646, ""resnet.encoder.stages.1.layers.3.layer.0.convolution"": 0.49024181253927107, ""resnet.encoder.stages.2.layers.0.layer.2.convolution"": 0.5229731032210012, ""resnet.encoder.stages.2.layers.3.layer.0.convolution"": 0.7927682687183367, ""resnet.encoder.stages.2.layers.3.layer.1.convolution"": 0.5788677545704661, ""resnet.encoder.stages.3.layers.0.layer.1.convolution"": 0.5318167394840233, ""resnet.encoder.stages.3.layers.0.layer.2.convolution"": 0.5799026364297393, ""resnet.encoder.stages.3.layers.2.layer.2.convolution"": 0.6917730591714929}"
resnet50,18,real,0.0917303874945731,,0.625,10,"{""resnet.encoder.stages.0.layers.0.layer.1.convolution"": 0.8867248992741934, ""resnet.encoder.stages.0.layers.1.layer.1.convolution"": 0.7694143657364738, ""resnet.encoder.stages.1.layers.0.layer.0.convolution"": 0.8392842912687646, ""resnet.encoder.stages.1.layers.3.layer.0.convolution"": 0.49024181253927107, ""resnet.encoder.stages.2.layers.0.layer.2.convolution"": 0.5229731032210012, ""resnet.encoder.stages.2.layers.3.layer.0.convolution"": 0.7927682687183367, ""resnet.encoder.stages.2.layers.3.layer.1.convolution"": 0.5788677545704661, ""resnet.encoder.stages.3.layers.0.layer.1.convolution"": 0.5318167394840233, ""resnet.encoder.stages.3.layers.0.layer.2.convolution"": 0.5799026364297393, ""resnet.encoder.stages.3.layers.2.layer.2.convolution"": 0.6917730591714929}"
resnet50,19,synthetic,0.0962776329228599,,0.0,10,"{""resnet.encoder.stages.0.layers.0.layer.1.convolution"": 0.6359911314056447, ""resnet.encoder.stages.0.layers.1.layer.2.convolution"": 0.4954500225413581, ""resnet.encoder.stages.0.layers.2.layer.2.convolution"": 0.5760217356717046, ""resnet.encoder.stages.1.layers.0.layer.2.convolution"": 0.7376193780316276, ""resnet.encoder.stages.1.layers.0.shortcut.convolution"": 0.545416521977312, ""resnet.encoder.stages.1.layers.1.layer.0.convolution"": 0.5813807444085591, ""resnet.encoder.stages.1.layers.3.layer.1.convolution"": 0.5675125216590315, ""resnet.encoder.stages.2.layers.4.layer.1.convolution"": 0.5348279128759255, ""resnet.encoder.stages.3.layers.0.layer.1.convolution"": 0.4579534693674977, ""resnet.encoder.stages.3.layers.1.layer.1.convolution"": 0.6991651125397583}"
resnet50,19,real,0.0962776329228599,,0.25,10,"{""resnet.encoder.stages.0.layers.0.layer.1.convolution"": 0.6359911314056447, ""resnet.encoder.stages.0.layers.1.layer.2.convolution"": 0.4954500225413581, ""resnet.encoder.stages.0.layers.2.layer.2.convolution"": 0.5760217356717046, ""resnet.encoder.stages.1.layers.0.layer.2.convolution"": 0.7376193780316276, ""resnet.encoder.stages.1.layers.0.shortcut.convolution"": 0.545416521977312, ""resnet.encoder.stages.1.layers.1.layer.0.convolution"": 0.5813807444085591, ""resnet.encoder.stages.1.layers.3.layer.1.convolution"": 0.5675125216590315, ""resnet.encoder.stages.2.layers.4.layer.1.convolution"": 0.5348279128759255, ""resnet.encoder.stages.3.layers.0.layer.1.convolution"": 0.4579534693674977, ""resnet.encoder.stages.3.layers.1.layer.1.convolution"": 0.6991651125397583}"
resnet50,20,synthetic,0.1235700456481204,,1.0,10,"{""resnet.embedder.embedder.convolution"": 0.8054449952761844, ""resnet.encoder.stages.0.layers.0.layer.1.convolution"": 0.5710817419904308, ""resnet.encoder.stages.0.layers.2.layer.1.convolution"": 0.8959825688435086, ""resnet.encoder.stages.2.layers.0.shortcut.convolution"": 0.7221569529722545, ""resnet.encoder.stages.2.layers.1.layer.1.convolution"": 0.6015165985091899, ""resnet.encoder.stages.2.layers.2.layer.1.convolution"": 0.8223902237573824, ""resnet.encoder.stages.2.layers.3.layer.2.convolution"": 0.8106034017996131, ""resnet.encoder.stages.3.layers.0.layer.1.convolution"": 0.7177644085381212, ""resnet.encoder.stages.3.layers.0.shortcut.convolution"": 0.6775946982171293, ""resnet.encoder.stages.3.layers.1.layer.1.convolution"": 0.4665462305843127}"
resnet50,20,real,0.1235700456481204,,0.75,10,"{""resnet.embedder.embedder.convolution"": 0.8054449952761844, ""resnet.encoder.stages.0.layers.0.layer.1.convolution"": 0.5710817419904308, ""resnet.encoder.stages.0.layers.2.layer.1.convolution"": 0.8959825688435086, ""resnet.encoder.stages.2.layers.0.shortcut.convolution"": 0.7221569529722545, ""resnet.encoder.stages.2.layers.1.layer.1.convolution"": 0.6015165985091899, ""resnet.encoder.stages.2.layers.2.layer.1.convolution"": 0.8223902237573824, ""resnet.encoder.stages.2.layers.3.layer.2.convolution"": 0.8106034017996131, ""resnet.encoder.stages.3.layers.0.layer.1.convolution"": 0.7177644085381212, ""resnet.encoder.stages.3.layers.0.shortcut.convolution"": 0.6775946982171293, ""resnet.encoder.stages.3.layers.1.layer.1.convolution"": 0.4665462305843127}"
resnet50,21,synthetic,0.0987143742643977,,0.625,10,"{""resnet.encoder.stages.1.layers.1.layer.1.convolution"": 0.5864999469406615, ""resnet.encoder.stages.1.layers.2.layer.0.convolution"": 0.7313114034045275, ""resnet.encoder.stages.2.layers.0.layer.1.convolution"": 0.6282860481528632, ""resnet.encoder.stages.2.layers.0.shortcut.convolution"": 0.7878418404083676, ""resnet.encoder.stages.2.layers.2.layer.2.convolution"": 0.4858661134333612, ""resnet.encoder.stages.2.layers.3.layer.1.convolution"": 0.4544640807064599, ""resnet.encoder.stages.2.layers.3.layer.2.convolution"": 0.6173089571240828, ""resnet.encoder.stages.2.layers.5.layer.0.convolution"": 0.5364386746895546, ""resnet.encoder.stages.3.layers.2.layer.1.convolution"": 0.6294624974437351, ""resnet.encoder.stages.3.layers.2.layer.2.convolution"": 0.46002438116237254}"
resnet50,21,real,0.0987143742643977,,0.875,10,"{""resnet.encoder.stages.1.layers.1.layer.1.convolution"": 0.5864999469406615, ""resnet.encoder.stages.1.layers.2.layer.0.convolution"": 0.7313114034045275, ""resnet.encoder.stages.2.layers.0.layer.1.convolution"": 0.6282860481528632, ""resnet.encoder.stages.2.layers.0.shortcut.convolution"": 0.7878418404083676, ""resnet.encoder.stages.2.layers.2.layer.2.convolution"": 0.4858661134333612, ""resnet.encoder.stages.2.layers.3.layer.1.convolution"": 0.4544640807064599, ""resnet.encoder.stages.2.layers.3.layer.2.convolution"": 0.6173089571240828, ""resnet.encoder.stages.2.layers.5.layer.0.convolution"": 0.5364386746895546, ""resnet.encoder.stages.3.layers.2.layer.1.convolution"": 0.6294624974437351, ""resnet.encoder.stages.3.layers.2.layer.2.convolution"": 0.46002438116237254}"
resnet50,22,synthetic,0.0292007438209409,,0.0,10,"{""resnet.encoder.stages.0.layers.2.layer.1.convolution"": 0.4866229104488136, ""resnet.encoder.stages.1.layers.0.shortcut.convolution"": 0.8913789079594499, ""resnet.encoder.stages.1.layers.1.layer.1.convolution"": 0.8878124686028694, ""resnet.encoder.stages.1.layers.1.layer.2.convolution"": 0.5306245550537539, ""resnet.encoder.stages.1.layers.3.layer.1.convolution"": 0.8744766651432473, ""resnet.encoder.stages.2.layers.0.layer.2.convolution"": 0.6827542505513441, ""resnet.encoder.stages.2.layers.0.shortcut.convolution"": 0.7927675761787345, ""resnet.encoder.stages.2.layers.3.layer.1.convolution"": 0.5102970508733276, ""resnet.encoder.stages.2.layers.4.layer.1.convolution"": 0.8621502435906123, ""resnet.encoder.stages.2.layers.4.layer.2.convolution"": 0.6667707280556303}"
resnet50,22,real,0.0292007438209409,,0.625,10,"{""resnet.encoder.stages.0.layers.2.layer.1.convolution"": 0.4866229104488136, ""resnet.encoder.stages.1.layers.0.shortcut.convolution"": 0.8913789079594499, ""resnet.encoder.stages.1.layers.1.layer.1.convolution"": 0.8878124686028694, ""resnet.encoder.stages.1.layers.1.layer.2.convolution"": 0.5306245550537539, ""resnet.encoder.stages.1.layers.3.layer.1.convolution"": 0.8744766651432473, ""resnet.encoder.stages.2.layers.0.layer.2.convolution"": 0.6827542505513441, ""resnet.encoder.stages.2.layers.0.shortcut.convolution"": 0.7927675761787345, ""resnet.encoder.stages.2.layers.3.layer.1.convolution"": 0.5102970508733276, ""resnet.encoder.stages.2.layers.4.layer.1.convolution"": 0.8621502435906123, ""resnet.encoder.stages.2.layers.4.layer.2.convolution"": 0.6667707280556303}"
resnet50,23,synthetic,0.1277846623946316,,0.375,10,"{""resnet.embedder.embedder.convolution"": 0.5753035320249005, ""resnet.encoder.stages.0.layers.2.layer.1.convolution"": 0.6440045242564258, ""resnet.encoder.stages.1.layers.3.layer.1.convolution"": 0.6820893066339213, ""resnet.encoder.stages.2.layers.3.layer.1.convolution"": 0.7123856515675875, ""resnet.encoder.stages.2.layers.4.layer.1.convolution"": 0.631091381656438, ""resnet.encoder.stages.2.layers.4.layer.2.convolution"": 0.6746759631473297, ""resnet.encoder.stages.3.layers.0.layer.2.convolution"": 0.6907664002607338, ""resnet.encoder.stages.3.layers.0.shortcut.convolution"": 0.6926843596674148, ""resnet.encoder.stages.3.layers.2.layer.1.convolution"": 0.47437228791115277, ""resnet.encoder.stages.3.layers.2.layer.2.convolution"": 0.5030308844843718}"
resnet50,23,real,0.1277846623946316,,0.5,10,"{""resnet.embedder.embedder.convolution"": 0.5753035320249005, ""resnet.encoder.stages.0.layers.2.layer.1.convolution"": 0.6440045242564258, ""resnet.encoder.stages.1.layers.3.layer.1.convolution"": 0.6820893066339213, ""resnet.encoder.stages.2.layers.3.layer.1.convolution"": 0.7123856515675875, ""resnet.encoder.stages.2.layers.4.layer.1.convolution"": 0.631091381656438, ""resnet.encoder.stages.2.layers.4.layer.2.convolution"": 0.6746759631473297, ""resnet.encoder.stages.3.layers.0.layer.2.convolution"": 0.6907664002607338, ""resnet.encoder.stages.3.layers.0.shortcut.convolution"": 0.6926843596674148, ""resnet.encoder.stages.3.layers.2.layer.1.convolution"": 0.47437228791115277, ""resnet.encoder.stages.3.layers.2.layer.2.convolution"": 0.5030308844843718}"
resnet50,24,synthetic,0.0900490108737386,,0.125,10,"{""resnet.encoder.stages.0.layers.0.layer.0.convolution"": 0.49432319788557005, ""resnet.encoder.stages.0.layers.2.layer.1.convolution"": 0.5702970716938748, ""resnet.encoder.stages.1.layers.1.layer.1.convolution"": 0.8417848524097622, ""resnet.encoder.stages.1.layers.2.layer.2.convolution"": 0.6342448877758755, ""resnet.encoder.stages.2.layers.0.layer.0.convolution"": 0.5113565605462781, ""resnet.encoder.stages.2.layers.0.layer.1.convolution"": 0.4968001168208557, ""resnet.encoder.stages.2.layers.4.layer.1.convolution"": 0.8948584733440279, ""resnet.encoder.stages.3.layers.0.shortcut.convolution"": 0.6726003432190408, ""resnet.encoder.stages.3.layers.2.layer.0.convolution"": 0.6538711013123029, ""resnet.encoder.stages.3.layers.2.layer.1.convolution"": 0.675686637161586}"
resnet50,24,real,0.0900490108737386,,0.625,10,"{""resnet.encoder.stages.0.layers.0.layer.0.convolution"": 0.49432319788557005, ""resnet.encoder.stages.0.layers.2.layer.1.convolution"": 0.5702970716938748, ""resnet.encoder.stages.1.layers.1.layer.1.convolution"": 0.8417848524097622, ""resnet.encoder.stages.1.layers.2.layer.2.convolution"": 0.6342448877758755, ""resnet.encoder.stages.2.layers.0.layer.0.convolution"": 0.5113565605462781, ""resnet.encoder.stages.2.layers.0.layer.1.convolution"": 0.4968001168208557, ""resnet.encoder.stages.2.layers.4.layer.1.convolution"": 0.8948584733440279, ""resnet.encoder.stages.3.layers.0.shortcut.convolution"": 0.6726003432190408, ""resnet.encoder.stages.3.layers.2.layer.0.convolution"": 0.6538711013123029, ""resnet.encoder.stages.3.layers.2.layer.1.convolution"": 0.675686637161586}"
resnet50,25,synthetic,0.0418587493067458,,0.0,10,"{""resnet.encoder.stages.0.layers.2.layer.2.convolution"": 0.6668523982065837, ""resnet.encoder.stages.1.layers.1.layer.0.convolution"": 0.49545857488401507, ""resnet.encoder.stages.1.layers.1.layer.1.convolution"": 0.7953426497688538, ""resnet.encoder.stages.2.layers.1.layer.1.convolution"": 0.8292243597727554, ""resnet.encoder.stages.2.layers.2.layer.0.convolution"": 0.5197252924732324, ""resnet.encoder.stages.2.layers.3.layer.1.convolution"": 0.8541760165512258, ""resnet.encoder.stages.2.layers.4.layer.0.convolution"": 0.8877460548344267, ""resnet.encoder.stages.2.layers.4.layer.1.convolution"": 0.46581931094570755, ""resnet.encoder.stages.2.layers.4.layer.2.convolution"": 0.6248051476218882, ""resnet.encoder.stages.3.layers.0.layer.0.convolution"": 0.523113779253897}"
resnet50,25,real,0.0418587493067458,,0.75,10,"{""resnet.encoder.stages.0.layers.2.layer.2.convolution"": 0.6668523982065837, ""resnet.encoder.stages.1.layers.1.layer.0.convolution"": 0.49545857488401507, ""resnet.encoder.stages.1.layers.1.layer.1.convolution"": 0.7953426497688538, ""resnet.encoder.stages.2.layers.1.layer.1.convolution"": 0.8292243597727554, ""resnet.encoder.stages.2.layers.2.layer.0.convolution"": 0.5197252924732324, ""resnet.encoder.stages.2.layers.3.layer.1.convolution"": 0.8541760165512258, ""resnet.encoder.stages.2.layers.4.layer.0.convolution"": 0.8877460548344267, ""resnet.encoder.stages.2.layers.4.layer.1.convolution"": 0.46581931094570755, ""resnet.encoder.stages.2.layers.4.layer.2.convolution"": 0.6248051476218882, ""resnet.encoder.stages.3.layers.0.layer.0.convolution"": 0.523113779253897}"
resnet50,26,synthetic,0.0226935653465768,,0.0,10,"{""resnet.encoder.stages.0.layers.1.layer.1.convolution"": 0.8548421001793545, ""resnet.encoder.stages.1.layers.0.layer.0.convolution"": 0.6002747539972589, ""resnet.encoder.stages.1.layers.0.layer.2.convolution"": 0.7098796395877165, ""resnet.encoder.stages.1.layers.1.layer.2.convolution"": 0.8631800586928315, ""resnet.encoder.stages.1.layers.2.layer.0.convolution"": 0.6244034284510238, ""resnet.encoder.stages.1.layers.3.layer.1.convolution"": 0.7876484679762319, ""resnet.encoder.stages.2.layers.1.layer.2.convolution"": 0.6945984907987887, ""resnet.encoder.stages.2.layers.2.layer.0.convolution"": 0.5512569483926475, ""resnet.encoder.stages.2.layers.5.layer.2.convolution"": 0.5217533309033784, ""resnet.encoder.stages.3.layers.2.layer.2.convolution"": 0.8506395388183419}"
resnet50,26,real,0.0226935653465768,,0.875,10,"{""resnet.encoder.stages.0.layers.1.layer.1.convolution"": 0.8548421001793545, ""resnet.encoder.stages.1.layers.0.layer.0.convolution"": 0.6002747539972589, ""resnet.encoder.stages.1.layers.0.layer.2.convolution"": 0.7098796395877165, ""resnet.encoder.stages.1.layers.1.layer.2.convolution"": 0.8631800586928315, ""resnet.encoder.stages.1.layers.2.layer.0.convolution"": 0.6244034284510238, ""resnet.encoder.stages.1.layers.3.layer.1.convolution"": 0.7876484679762319, ""resnet.encoder.stages.2.layers.1.layer.2.convolution"": 0.6945984907987887, ""resnet.encoder.stages.2.layers.2.layer.0.convolution"": 0.5512569483926475, ""resnet.encoder.stages.2.layers.5.layer.2.convolution"": 0.5217533309033784, ""resnet.encoder.stages.3.layers.2.layer.2.convolution"": 0.8506395388183419}"
resnet50,27,synthetic,0.111924473565999,,0.25,10,"{""resnet.encoder.stages.1.layers.0.layer.0.convolution"": 0.8628676847916489, ""resnet.encoder.stages.1.layers.1.layer.2.convolution"": 0.5597456738847568, ""resnet.encoder.stages.2.layers.0.layer.0.convolution"": 0.6077597777058177, ""resnet.encoder.stages.2.layers.0.layer.1.convolution"": 0.6887447625151846, ""resnet.encoder.stages.2.layers.1.layer.0.convolution"": 0.8841355751699693, ""resnet.encoder.stages.2.layers.2.layer.0.convolution"": 0.5702756593452829, ""resnet.encoder.stages.2.layers.2.layer.2.convolution"": 0.7199679341347651, ""resnet.encoder.stages.2.layers.3.layer.1.convolution"": 0.7888402528296645, ""resnet.encoder.stages.3.layers.1.layer.1.convolution"": 0.5225902849190106, ""resnet.encoder.stages.3.layers.2.layer.1.convolution"": 0.5229084990720827}"
