load_workers,policy,runs,decode_tok_s_mean,decode_tok_s_stdev,generation_decode_ms_mean,speedup_vs_same_load_baseline
4,alternate_0.75,3,33.70053333333333,0.7579577978577249,29.683233333333334,1.137396696539264
4,baseline,3,29.62953333333333,1.3778643486691038,33.800066666666666,1.0
