load_workers,policy,runs,decode_tok_s_mean,decode_tok_s_stdev,generation_decode_ms_mean,speedup_vs_same_load_baseline
0,alternate_0.75,3,34.09026666666667,0.6814103193622266,29.3416,1.0928270628325234
0,baseline,3,31.194566666666663,0.18432559055468506,32.0576,1.0
4,alternate_0.75,3,23.60222333333333,17.749440428493326,126.8054,1.8677294664072488
4,baseline,3,12.636853333333335,15.578117333350438,193.89739999999998,1.0
