load_workers,policy,runs,decode_tok_s_mean,decode_tok_s_stdev,generation_decode_ms_mean,speedup_vs_same_load_baseline
0,alternate_0.75,3,33.679300000000005,0.3465468078052352,29.6939,1.116517374670972
0,baseline,3,30.164600000000004,1.4925184052466487,33.20706666666666,1.0
