load_workers,policy,runs,decode_tok_s_mean,decode_tok_s_stdev,generation_decode_ms_mean,speedup_vs_same_load_baseline
0,alternate_0.75,3,33.381499999999996,1.6016852156400774,30.00406666666667,1.0906111896428172
0,baseline,3,30.60806666666667,0.17868302474866748,32.67183333333333,1.0
4,alternate_0.75,3,0.16734433333333332,0.0016047006989882324,5976.066666666667,1.0002869160312338
4,baseline,3,0.16729633333333335,0.0003198770597172189,5977.433333333333,1.0
